Prix,Ville,Marque,Modèle,Année-Modèle,Kilométrage,Carburant,Puissance fiscale,Boite à vitesses,Nombre de portes,Origine,Première main,État,Jantes aluminium,Airbags,Climatisation,Système de navigation/GPS,Toit ouvrant,Sièges cuir,Radar de recul,Caméra de recul,Vitres électriques,ABS,ESP,Régulateur de vitesse,Limiteur de vitesse,CD/MP3/Bluetooth,Ordinateur de bord,Verrouillage centralisé à distance
90000,Rabat,Peugeot,208,2017,97499.5,Diesel,6,Manuelle,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
60000,Méchouar Fès Jdid,Dacia,Logan,2011,184999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93000,El Kelâa des Sraghna,Volkswagen,Passat,2006,274999.5,Diesel,8,Manuelle,5,Dédouanée,0,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
75000,Rabat,Peugeot,308,2009,224999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
82000,Tifelt,Dacia,Sandero,2015,114999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
80000,Taza,Peugeot,301,2013,174999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Très bon,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
64000,Casablanca,Hyundai,i 10,2012,144999.5,Essence,6,Manuelle,5,WW au Maroc,0,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
124000,Meknès,Dacia,Duster,2017,124999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
73000,Souk El Arbaa,Fiat,Doblo,2015,72499.5,Diesel,5,Manuelle,5,WW au Maroc,0,Bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,Casablanca,BMW,X5,2007,164999.5,Diesel,11,Automatique,5,Importée neuve,1,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
152000,Casablanca,Hyundai,i 20,2021,17499.5,Diesel,6,Manuelle,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
63000,Casablanca,Volkswagen,Polo,2005,194999.5,Diesel,8,Manuelle,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,Rabat,Ford,Fiesta,2011,134999.5,Essence,7,Manuelle,5,WW au Maroc,0,Très bon,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
86000,Meknès,Hyundai,i 20,2018,47499.5,Essence,7,Manuelle,5,WW au Maroc,1,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
158000,Casablanca,BMW,Serie 5,2010,164999.5,Diesel,11,Automatique,5,Dédouanée,1,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
103000,Marrakech,Dacia,Duster,2012,174999.5,Diesel,6,Manuelle,5,WW au Maroc,1,Bon,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
105000,Meknès,Dacia,Logan,2019,52499.5,Diesel,6,Manuelle,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
135000,Al Hoceïma,Volkswagen,Polo,2011,184999.5,Diesel,6,Automatique,5,Dédouanée,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
65000,Tanger,Skoda,Fabia,2013,124999.5,Essence,7,Manuelle,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
230000,Ouarzazate,Land Rover,Discovery Sport,2013,154999.5,Diesel,8,Automatique,5,Dédouanée,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
62000,El Jadida,Citroen,C4,2006,274999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83000,Kénitra,Hyundai,Santa Fe,2008,224999.5,Diesel,9,Manuelle,5,WW au Maroc,0,Bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
385000,Casablanca,Volkswagen,Touareg,2019,77499.5,Diesel,12,Automatique,5,WW au Maroc,1,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,Salé,Dacia,Logan,2011,17499.5,Diesel,6,Manuelle,5,WW au Maroc,0,Bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185000,Laâyoune,Nissan,Qashqai,2017,87499.5,Diesel,6,Automatique,5,WW au Maroc,1,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143000,Fès,Volkswagen,Caddy,2014,134999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
158000,Kénitra,Renault,Megane 4,2018,52499.5,Diesel,6,Automatique,5,WW au Maroc,0,Bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
65000,Oujda,Peugeot,407,2007,224999.5,Diesel,8,Manuelle,5,Dédouanée,0,Bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
76000,Casablanca,Dacia,Dokker,2016,174999.5,Diesel,6,Manuelle,5,WW au Maroc,1,Excellent,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
118000,Casablanca,Volkswagen,GOLF 6,2011,194999.5,Diesel,6,Manuelle,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
193000,Casablanca,Renault,Kadjar,2018,104999.5,Diesel,8,Automatique,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
258000,Rabat,Volkswagen,GOLF 7,2015,144999.5,Diesel,8,Automatique,5,Dédouanée,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
75000,Rabat,Volkswagen,Passat,2006,194999.5,Diesel,8,Manuelle,5,WW au Maroc,0,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
87000,Tiznit,Fiat,Doblo,2014,144999.5,Diesel,5,Manuelle,5,WW au Maroc,0,Très bon,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
195000,Casablanca,Volkswagen,GOLF 7,2019,144999.5,Diesel,8,Automatique,5,WW au Maroc,1,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
140000,Rabat,BMW,Serie 3 coupé,2012,274999.5,Diesel,8,Automatique,3,Dédouanée,0,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
140000,Rabat,BMW,Serie 3 coupé,2012,274999.5,Diesel,8,Automatique,3,Dédouanée,0,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
68000,Salé,Kia,Carens,2008,224999.5,Diesel,8,Manuelle,5,WW au Maroc,0,Très bon,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
68000,Temara,Peugeot,206+,2011,224999.5,Diesel,6,Manuelle,3,WW au Maroc,0,Très bon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,Casablanca,Seat,Leon,2015,144999.5,Diesel,6,Automatique,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
77000,El Kelâa des Sraghna,Volkswagen,GOLF 4,2002,32499.5,Diesel,8,Manuelle,5,Dédouanée,0,Excellent,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
75000,Casablanca,Volkswagen,GOLF 4,2002,224999.5,Diesel,8,Manuelle,5,Dédouanée,0,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
365000,Casablanca,Volkswagen,Tiguan,2017,144999.5,Diesel,8,Automatique,5,Dédouanée,1,Excellent,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
78000,Casablanca,Peugeot,108,2017,62499.5,Diesel,6,Manuelle,5,WW au Maroc,0,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
780000,Casablanca,BMW,X5,2020,12499.5,Diesel,12,Automatique,5,WW au Maroc,1,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270000,Casablanca,Hyundai,Tucson,2019,114999.5,Diesel,6,Automatique,5,WW au Maroc,1,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61500,Tifelt,Peugeot,308,2008,224999.5,Essence,8,Manuelle,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
79000,Tanger,Renault,Kangoo,2011,2499.5,Diesel,6,Manuelle,5,WW au Maroc,0,Excellent,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
83000,Casablanca,Hyundai,i 10,2017,87499.5,Essence,6,Manuelle,5,WW au Maroc,0,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92000,Tétouan,Dacia,Logan,2016,104999.5,Diesel,7,Manuelle,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
155000,Rabat,Volkswagen,GOLF 7,2016,224999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
175000,Casablanca,Volkswagen,GOLF 6,2010,194999.5,Diesel,9,Automatique,5,Importée neuve,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
115000,Kénitra,Hyundai,Grand i10,2017,37499.5,Diesel,7,Automatique,5,WW au Maroc,1,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
90000,Laattaouia,Suzuki,Grand Vitara,2015,224999.5,Diesel,7,Manuelle,5,Dédouanée,0,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
79000,El Jadida,Hyundai,Santa Fe,2007,12499.5,Diesel,8,Automatique,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
158000,Casablanca,Volkswagen,Jetta,2018,12499.5,Diesel,8,Automatique,5,WW au Maroc,1,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
115000,Kénitra,Renault,Fluence,2014,82499.5,Diesel,6,Manuelle,5,WW au Maroc,1,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65000,Salé,Mercedes-Benz,220,1998,72499.5,Diesel,9,Manuelle,5,Dédouanée,0,Excellent,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
93000,El Jadida,Dacia,Sandero,2016,114999.5,Diesel,6,Manuelle,3,WW au Maroc,0,Très bon,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
123000,Fès,Skoda,Yeti,2013,224999.5,Diesel,8,Manuelle,5,Dédouanée,0,Très bon,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
91000,Agadir,Opel,Astra,2012,164999.5,Diesel,7,Manuelle,5,WW au Maroc,0,Très bon,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
93000,Casablanca,Dacia,Dokker,2017,154999.5,Diesel,7,Manuelle,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330000,Casablanca,Land Rover,Range Rover Sport,2013,134999.5,Diesel,12,Automatique,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
100000,Errahma,BMW,M3,2007,22499.5,Diesel,11,Automatique,5,Dédouanée,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
65000,Agadir,Fiat,Doblo,2014,184999.5,Diesel,6,Manuelle,5,WW au Maroc,1,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107000,Marrakech,Opel,Astra,2011,17499.5,Diesel,6,Manuelle,5,WW au Maroc,1,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
190000,Agadir,Toyota,C-HR,2018,62499.5,Hybride,10,Automatique,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
250000,Fès,BMW,Serie 4 gran coupé,2015,184999.5,Diesel,8,Automatique,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
162000,Casablanca,Dacia,Duster,2018,82499.5,Diesel,5,Automatique,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
64000,Marrakech,Nissan,Micra,2012,154999.5,Essence,6,Manuelle,5,WW au Maroc,0,Très bon,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
80000,Rabat,Volkswagen,Touareg,2007,224999.5,Diesel,12,Automatique,5,Dédouanée,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83000,Marrakech,Citroen,C3,2014,77499.5,Diesel,6,Manuelle,5,WW au Maroc,1,Bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149000,Casablanca,Hyundai,ix 35,2014,184999.5,Diesel,7,Manuelle,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
102000,Casablanca,Renault,Scenic,2011,154999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
117000,Casablanca,Kia,Picanto,2020,12499.5,Essence,6,Automatique,5,WW au Maroc,1,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62000,Tanger,Audi,A6,2002,374999.5,Diesel,8,Manuelle,5,Dédouanée,0,Bon,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
125000,Casablanca,Hyundai,Accent,2017,62499.5,Diesel,7,Manuelle,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
175000,Salé,Skoda,Octavia,2017,57499.5,Diesel,8,Manuelle,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
70000,Casablanca,Renault,Symbol,2009,274999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Très bon,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
75000,Larache,Peugeot,308,2008,104999.5,Diesel,7,Manuelle,5,Dédouanée,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
128000,Rabat,Audi,A5,2008,194999.5,Diesel,12,Automatique,3,Dédouanée,1,Très bon,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
105000,Tanger,Toyota,RAV 4,2007,164999.5,Diesel,9,Manuelle,5,WW au Maroc,0,Très bon,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
122000,Marrakech,Dacia,Sandero,2018,77499.5,Diesel,6,Manuelle,5,WW au Maroc,1,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105000,Fès,Renault,Clio,2018,67499.5,Diesel,6,Manuelle,5,WW au Maroc,1,Très bon,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
115000,Nador,Mercedes-Benz,220,2007,22499.5,Diesel,8,Automatique,5,Dédouanée,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
72000,Laâyoune,Hyundai,Tucson,2010,154999.5,Diesel,8,Manuelle,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
92000,Tanger,Kia,Soul,2010,164999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Très bon,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
72000,Rabat,Fiat,500,2008,134999.5,Diesel,5,Manuelle,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
115000,Tétouan,Volkswagen,Caddy,2008,274999.5,Diesel,8,Manuelle,5,Dédouanée,0,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115000,Fès,Dacia,Sandero,2020,62499.5,Diesel,7,Manuelle,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
120000,Tanger,Renault,Clio,2019,67499.5,Diesel,6,Manuelle,5,WW au Maroc,1,Excellent,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
117000,Casablanca,Dacia,Dokker,2020,62499.5,Diesel,6,Manuelle,5,WW au Maroc,1,Bon,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
68000,Rabat,Volkswagen,Polo,2007,194999.5,Diesel,8,Manuelle,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
93000,Fès,Dacia,Logan,2018,52499.5,Diesel,6,Manuelle,5,WW au Maroc,1,Très bon,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
140000,Casablanca,Opel,Astra,2015,42499.5,Diesel,7,Manuelle,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
67000,Casablanca,Hyundai,Accent,2010,224999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
83000,Berrechid,Peugeot,207 SW,2018,164999.5,Diesel,6,Manuelle,5,Dédouanée,0,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
80000,Mohammedia,Dacia,Sandero,2011,164999.5,Diesel,6,Manuelle,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
67000,Rabat,Mercedes-Benz,Classe E,1996,224999.5,Diesel,9,Manuelle,5,Dédouanée,0,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
200000,Tanger,BMW,Serie 3,2013,164999.5,Diesel,8,Automatique,5,Dédouanée,0,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
95000,Tanger,Volkswagen,GOLF 4,2003,224999.5,Diesel,8,Manuelle,5,Dédouanée,1,Très bon,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
90000,Tanger,Seat,Ibiza,2016,72499.5,Essence,6,Manuelle,5,WW au Maroc,1,Excellent,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
72000,Oujda,Dacia,Sandero,2012,224999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
62000,Berrechid,Volkswagen,GOLF 4,2000,324999.5,Diesel,8,Manuelle,5,WW au Maroc,0,Bon,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
140000,Casablanca,Nissan,Pathfinder,2005,154999.5,Diesel,9,Manuelle,5,WW au Maroc,0,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95000,Fès,Citroen,C4,2008,194999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
87000,Casablanca,Fiat,500,2015,134999.5,Diesel,5,Manuelle,3,WW au Maroc,1,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
130000,Kénitra,Peugeot,Tepee,2011,144999.5,Diesel,6,Manuelle,3,WW au Maroc,0,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67000,Casablanca,Hyundai,i 10,2015,124999.5,Essence,6,Manuelle,5,WW au Maroc,0,Très bon,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
90000,Laâyoune,Peugeot,308,2013,144999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87000,Berrechid,Citroen,C3,2015,77499.5,Diesel,6,Manuelle,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
285000,Ouazzane,Mercedes-Benz,Sprinter,2016,134999.5,Diesel,9,Manuelle,5,Dédouanée,1,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
125000,Tanger,Citroen,C4 Picasso,2014,134999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
170000,Ksar el-Kebir,Ford,Focus,2018,12499.5,Diesel,6,Manuelle,5,WW au Maroc,1,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85000,Tanger,Mercedes-Benz,Classe E,2000,224999.5,Diesel,9,Automatique,5,Dédouanée,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
64000,Casablanca,Renault,Kangoo,2010,224999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Excellent,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
85000,Laâyoune,Mercedes-Benz,250,1995,224999.5,Diesel,10,Manuelle,5,Dédouanée,0,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78000,Salé,Hyundai,Santa Fe,2009,114999.5,Diesel,8,Manuelle,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
260000,Casablanca,Nissan,Qashqai,2015,92499.5,Diesel,6,Automatique,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
94000,Mohammedia,Dacia,Logan,2017,144999.5,Diesel,6,Manuelle,5,WW au Maroc,1,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112000,Oujda,Renault,Clio,2014,134999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
125000,Fès,Dacia,Dokker,2017,12499.5,Diesel,6,Manuelle,5,WW au Maroc,0,Très bon,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
117000,Tanger,Hyundai,Santa Fe,2014,184999.5,Diesel,8,Manuelle,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
65000,El Jadida,Renault,Scenic,2006,184999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,Khouribga,Volkswagen,Passat,2006,224999.5,Diesel,8,Manuelle,5,Dédouanée,0,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
175000,Tanger,Land Rover,Range Rover Evoque,2015,164999.5,Diesel,9,Automatique,5,WW au Maroc,1,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
215000,Agadir,Ford,Kuga,2018,134999.5,Diesel,8,Manuelle,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
90000,Marrakech,Dacia,Logan,2018,92499.5,Diesel,6,Automatique,5,WW au Maroc,1,Très bon,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
118999,Rabat,Volkswagen,Caddy,2017,164999.5,Diesel,8,Automatique,5,Pas encore dédouanée,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
115000,Tanger,Peugeot,208,2017,104999.5,Diesel,6,Manuelle,5,Dédouanée,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
79000,El Jadida,Ford,Ka,2015,7499.5,Diesel,5,Manuelle,3,Dédouanée,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128000,Temara,Ford,Focus,2013,144999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Très bon,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
145000,Salé,Volkswagen,Caddy,2011,194999.5,Diesel,8,Manuelle,5,Dédouanée,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85000,Skhirat,Dacia,Sandero,2016,67499.5,Diesel,6,Manuelle,5,WW au Maroc,0,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
60000,Khouribga,Mercedes-Benz,CLASSE ML,2004,224999.5,Diesel,11,Manuelle,5,Dédouanée,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
198000,Béni Mellal,Mercedes-Benz,220,2012,184999.5,Diesel,8,Automatique,5,Dédouanée,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
75000,Rabat,Hyundai,Santa Fe,2009,7499.5,Diesel,9,Manuelle,5,Dédouanée,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
70000,Casablanca,Renault,Clio,2012,154999.5,Essence,7,Manuelle,5,WW au Maroc,0,Très bon,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
80000,Casablanca,Dacia,Logan,2014,124999.5,Diesel,6,Manuelle,5,WW au Maroc,1,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
63000,Missour,Ford,Fiesta,2006,194999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Très bon,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
67000,Kénitra,Peugeot,Partner,2011,22499.5,Diesel,7,Manuelle,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
91000,Agadir,Dacia,Dokker,2015,184999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
90000,Agadir,mini,cooper,2009,32499.5,Essence,8,Automatique,3,Importée neuve,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
122000,Tanger,Renault,Clio,2017,104999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
115000,El Jadida,Renault,Clio,2017,104999.5,Diesel,6,Manuelle,5,WW au Maroc,1,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79000,Mohammedia,Fiat,Punto,2015,154999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Très bon,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
121000,Fès,Dacia,Logan,2020,37499.5,Diesel,6,Manuelle,5,WW au Maroc,1,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65000,Casablanca,Ford,Focus,2000,274999.5,Diesel,7,Manuelle,5,Dédouanée,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
74000,Tanger,Hyundai,i 10,2013,87499.5,Essence,5,Automatique,5,WW au Maroc,1,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
90000,Salé,Hyundai,Santa Fe,2008,42499.5,Diesel,8,Automatique,5,Importée neuve,0,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
95000,Agadir,Volkswagen,Passat,2008,224999.5,Diesel,8,Manuelle,5,Dédouanée,0,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
108000,Tanger,Citroen,Berlingo,2011,17499.5,Diesel,6,Manuelle,5,Importée neuve,0,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
109000,Taza,Volkswagen,Caddy,2009,274999.5,Diesel,8,Manuelle,5,Dédouanée,0,Bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67000,Tanger,Toyota,CELICA,2006,114999.5,Essence,8,Manuelle,3,Dédouanée,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
450000,Kénitra,Hyundai,Accent,2006,52499.5,Diesel,7,Manuelle,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
61000,Mohammedia,Renault,Megane,2004,194999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
